IAM,SSP_scenario,Mitigation_scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP2,26,USA,Emissions|N2O|Land Use,kt N2O/yr,682.4670627,649.2594143,707.320259,841.6765521,1010.54745,1099.352711,1127.88697,1153.92721,1146.502351,1121.933878
GCAM4,SSP2,26,USA,Emissions|N2O|Land Use|Agricultural Waste Burning,kt N2O/yr,0.959409377,1.002900252,1.092427589,1.332044203,1.553355503,1.667364518,1.705982789,1.696471821,1.659323891,1.584100986
GCAM4,SSP2,26,USA,Emissions|N2O|Land Use|Agriculture,kt N2O/yr,675.2442806,642.1267507,700.2642452,835.5093597,1005.348928,1094.849996,1123.790685,1150.141513,1142.922063,1118.544933
GCAM4,SSP2,26,USA,Emissions|N2O|Land Use|Forest Burning,kt N2O/yr,1.15199959,1.13308631,1.10644605,0.96521658,0.83315697,0.75364964,0.69849943,0.64711161,0.62267406,0.60417647
GCAM4,SSP2,26,USA,Emissions|N2O|Land Use|Savannah Burning,kt N2O/yr,5.1113732,4.996677,4.8571401,3.8699316,2.8120094,2.0817016,1.69180265,1.44211405,1.29828967,1.20066742
GCAM4,SSP2,26,USA,Emissions|N2O|Other,kt N2O/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Industry,Mt NH3/yr,0.019082901,0.020559062,0.023404197,0.020984017,0.020963776,0.020404986,0.019496896,0.018163818,0.016384982,0.01393078
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Residential and Commercial,Mt NH3/yr,0.000857431,0.000907087,0.000930604,0.000756731,0.000635326,0.000493067,0.000329542,0.000174484,0.0000582,0.00000874
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Transportation,Mt NH3/yr,0.235770288,0.209028293,0.18860064,0.182514124,0.17539605,0.167321518,0.156391996,0.141562409,0.124080992,0.10011704
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Transportation|Aviation,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Transportation|Ground Transportation,Mt NH3/yr,0.235617969,0.208850904,0.188398483,0.182312105,0.175190942,0.167118237,0.156196685,0.141382905,0.123926472,0.100003298
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Demand|Transportation|International Shipping,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Supply,Mt NH3/yr,0.02830871,0.035579591,0.041838868,0.020029341,0.010508824,0.006782054,0.00501815,0.002512223,9.21E-09,2.04E-10
GCAM4,SSP2,26,USA,Emissions|NH3|Energy Supply and Demand,Mt NH3/yr,0.28401933,0.266074033,0.25477431,0.224284213,0.207503976,0.195001625,0.181236583,0.162412933,0.140524223,0.114056562
GCAM4,SSP2,26,USA,Emissions|NH3|Land Use,Mt NH3/yr,3.290274595,3.492353068,3.774423712,4.295373981,4.753794753,4.997213981,5.092597824,5.079704982,4.98863768,4.806893956
GCAM4,SSP2,26,USA,Emissions|NH3|Land Use|Agricultural Waste Burning,Mt NH3/yr,0.017823424,0.018631371,0.020294558,0.024746017,0.028857454,0.030975422,0.031692896,0.031516175,0.030826072,0.029428619
GCAM4,SSP2,26,USA,Emissions|NH3|Land Use|Agriculture,Mt NH3/yr,3.27245117,3.473721697,3.754129153,4.270627964,4.724937299,4.966238558,5.060904928,5.048188807,4.957811608,4.777465337
GCAM4,SSP2,26,USA,Emissions|NH3|Land Use|Forest Burning,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Land Use|Savannah Burning,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Other,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Solvents,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NH3|Waste,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Industry,Mt NO2/yr,1.497307248,1.376991458,1.368878971,0.931912028,0.636618367,0.390592274,0.222978872,0.167216341,0.144835058,0.127296741
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Residential and Commercial,Mt NO2/yr,0.72860324,0.76963196,0.7896245,0.516446979,0.338410143,0.232748448,0.138410599,0.065570187,0.019609178,0.002616298
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Transportation,Mt NO2/yr,6.23405207,4.51666311,2.25761442,1.319156905,0.798754422,0.667086706,0.595923682,0.530853551,0.457837632,0.358729412
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Transportation|Aviation,Mt NO2/yr,0.256109,0.0977591,0.0675182,0.0532885,0.045866,0.0418988,0.0377953,0.033497,0.0286516,0.0224375
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Transportation|Ground Transportation,Mt NO2/yr,4.57573177,3.40367621,1.78574972,0.969802425,0.553654242,0.438854766,0.389011979,0.34939516,0.305854193,0.244763185
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Demand|Transportation|International Shipping,Mt NO2/yr,1.23692,0.798595,0.316615,0.223329,0.147535,0.138331,0.126893,0.113434,0.0975854,0.0759246
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Supply,Mt NO2/yr,3.254198207,2.34466766,1.20289019,0.242921163,0.105135971,0.078702781,0.062579297,0.05404301,0.057785698,0.096757966
GCAM4,SSP2,26,USA,Emissions|NOx|Energy Supply and Demand,Mt NO2/yr,11.71416077,9.007954187,5.619008081,3.010437075,1.878918903,1.369130209,1.01989245,0.817683088,0.680067566,0.585400416
GCAM4,SSP2,26,USA,Emissions|NOx|Land Use,Mt NO2/yr,0.439024027,0.430540638,0.459778647,0.529971276,0.592349752,0.621786223,0.629468788,0.62220157,0.606926314,0.57899407
GCAM4,SSP2,26,USA,Emissions|NOx|Land Use|Agricultural Waste Burning,Mt NO2/yr,0.052145712,0.031331617,0.033826704,0.040979454,0.046980805,0.049833866,0.050640503,0.050189032,0.048969512,0.046696418
GCAM4,SSP2,26,USA,Emissions|NOx|Land Use|Agriculture,Mt NO2/yr,0.308793731,0.322791401,0.351606825,0.428729343,0.499960729,0.536655298,0.549085377,0.546023988,0.534067389,0.509856498
GCAM4,SSP2,26,USA,Emissions|NOx|Land Use|Forest Burning,Mt NO2/yr,0.014156,0.013923586,0.013596223,0.011860767,0.010238009,0.009260997,0.008583285,0.007951833,0.007651527,0.007424246
GCAM4,SSP2,26,USA,Emissions|NOx|Land Use|Savannah Burning,Mt NO2/yr,0.063928584,0.062494035,0.060748895,0.048401712,0.035170209,0.026036063,0.021159624,0.018036717,0.016237886,0.015016908
GCAM4,SSP2,26,USA,Emissions|NOx|Other,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NOx|Solvents,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|NOx|Waste,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Industry,Mt OC/yr,0.040801634,0.027339184,0.017461081,0.008834956,0.004102047,0.002423364,0.001221245,0.000507451,0.000138916,0.0000139
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Residential and Commercial,Mt OC/yr,0.179107783,0.149504829,0.105777569,0.052275941,0.014092396,0.005169252,0.001781188,0.00052343,0.0000978,0.00000698
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Transportation,Mt OC/yr,0.121090685,0.123941973,0.117341095,0.10498531,0.094753425,0.089285729,0.085067272,0.080502759,0.074800488,0.06317533
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Transportation|Aviation,Mt OC/yr,0.000564318,0.000215405,0.000148771,0.000143243,0.00014417,0.000149064,0.000151397,0.000149455,0.000141888,0.000122767
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Transportation|Ground Transportation,Mt OC/yr,0.094729041,0.098872568,0.093824001,0.083917941,0.075211739,0.071380811,0.069101234,0.066795116,0.063701449,0.055398497
GCAM4,SSP2,26,USA,Emissions|OC|Energy Demand|Transportation|International Shipping,Mt OC/yr,0.0152281,0.0134983,0.0117436,0.010096,0.00900622,0.0079001,0.00674754,0.00558552,0.0044212,0.00314106
GCAM4,SSP2,26,USA,Emissions|OC|Energy Supply,Mt OC/yr,0.08242129,0.053097076,0.061115465,0.020340889,0.001372879,0.000101293,0.0000207,0.0000159,0.0000187,0.0000332
GCAM4,SSP2,26,USA,Emissions|OC|Energy Supply and Demand,Mt OC/yr,0.423421392,0.353883061,0.301695209,0.186437095,0.114320747,0.096979637,0.08809037,0.081549503,0.075055842,0.063229391
GCAM4,SSP2,26,USA,Emissions|OC|Land Use,Mt OC/yr,0.364077084,0.344980056,0.338468323,0.295184145,0.251596621,0.223024538,0.204832542,0.189419794,0.180974644,0.173979529
GCAM4,SSP2,26,USA,Emissions|OC|Land Use|Agricultural Waste Burning,Mt OC/yr,0.032725864,0.019687976,0.021267883,0.02585512,0.029741282,0.03162869,0.032219052,0.032022831,0.031318586,0.029956215
GCAM4,SSP2,26,USA,Emissions|OC|Land Use|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|OC|Land Use|Forest Burning,Mt OC/yr,0.22858434,0.22483133,0.21954528,0.191522,0.16531833,0.149542146,0.13859885,0.128402435,0.123553274,0.119883202
GCAM4,SSP2,26,USA,Emissions|OC|Land Use|Savannah Burning,Mt OC/yr,0.10276688,0.10046075,0.09765516,0.077807025,0.056537009,0.041853702,0.03401464,0.028994528,0.026102784,0.024140112
GCAM4,SSP2,26,USA,Emissions|OC|Other,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|OC|Waste,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Industry,Mt SO2/yr,1.694457523,1.34842328,1.364499729,0.797923284,0.555040462,0.404551297,0.298311462,0.251670721,0.241151792,0.245874176
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Residential and Commercial,Mt SO2/yr,0.085961307,0.074098617,0.075618247,0.044597645,0.029220179,0.022855597,0.016107536,0.009400169,0.003431471,0.000461336
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Transportation,Mt SO2/yr,0.36061527,0.266385441,0.161434861,0.126770251,0.102435403,0.087401567,0.072333635,0.057351196,0.042916062,0.02861345
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Transportation|Aviation,Mt SO2/yr,0.0205163,0.00783125,0.00540872,0.00426882,0.00367421,0.00335641,0.00302769,0.00268336,0.00229521,0.00179742
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Transportation|Ground Transportation,Mt SO2/yr,0.045760375,0.034668576,0.020779822,0.013397321,0.009420564,0.007754531,0.006718382,0.00583058,0.004966891,0.003916107
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Demand|Transportation|International Shipping,Mt SO2/yr,0.286796,0.203665,0.112999,0.0876433,0.0681321,0.0599569,0.0513995,0.04273,0.0339914,0.0242924
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Supply,Mt SO2/yr,3.997356827,2.665484782,1.003237476,0.188104827,0.116576397,0.094768812,0.065040315,0.04573429,0.030546321,0.027252616
GCAM4,SSP2,26,USA,Emissions|Sulfur|Energy Supply and Demand,Mt SO2/yr,6.138390927,4.35439212,2.604790313,1.157396007,0.803272442,0.609577274,0.451792948,0.364156375,0.318045646,0.302201577
GCAM4,SSP2,26,USA,Emissions|Sulfur|Land Use,Mt SO2/yr,0.01999598,0.016983855,0.016973134,0.015694462,0.014178955,0.013007488,0.012238777,0.011557099,0.011057772,0.010520948
GCAM4,SSP2,26,USA,Emissions|Sulfur|Land Use|Agricultural Waste Burning,Mt SO2/yr,0.006875489,0.004131122,0.004460106,0.0054032,0.006194495,0.006570674,0.006677032,0.006617496,0.006456706,0.006156998
GCAM4,SSP2,26,USA,Emissions|Sulfur|Land Use|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|Sulfur|Land Use|Forest Burning,Mt SO2/yr,0.004427199,0.004354514,0.004252134,0.003709377,0.003201869,0.002896316,0.002684369,0.002486886,0.002392968,0.002321884
GCAM4,SSP2,26,USA,Emissions|Sulfur|Land Use|Savannah Burning,Mt SO2/yr,0.008693292,0.008498219,0.008260894,0.006581886,0.004782591,0.003540499,0.002877376,0.002452718,0.002208097,0.002042065
GCAM4,SSP2,26,USA,Emissions|Sulfur|Other,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|Sulfur|Waste,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Industry,Mt VOC/yr,3.728470585,1.94662073,2.135922199,2.045488206,2.078881751,2.109744712,2.196244131,2.365022798,2.757860464,3.252015189
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Residential and Commercial,Mt VOC/yr,0.583258021,0.562970384,0.447309613,0.266801889,0.105361412,0.042919947,0.016584708,0.005566961,0.001286712,0.000149949
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Transportation,Mt VOC/yr,3.59269063,3.13491337,2.530292034,2.119056304,1.889371968,1.580212812,1.283644451,0.983938978,0.701257231,0.446324225
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Transportation|Aviation,Mt VOC/yr,0.00888123,0.00339005,0.00234137,0.00184792,0.00159052,0.00145295,0.00131065,0.00116159,0.000993569,0.000778079
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Transportation|Ground Transportation,Mt VOC/yr,2.67298222,2.12754242,1.448482727,1.080202088,0.866216072,0.768043924,0.69715213,0.623397661,0.543112164,0.43663286
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Demand|Transportation|International Shipping,Mt VOC/yr,0.048633,0.0383301,0.0272798,0.0228373,0.0197217,0.0159135,0.012233,0.0088218,0.00577067,0.00307496
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Supply,Mt VOC/yr,4.151000103,6.43338886,5.551108328,4.480215174,3.746400589,3.68900442,3.114750875,2.385555535,1.611430021,1.234224309
GCAM4,SSP2,26,USA,Emissions|VOC|Energy Supply and Demand,Mt VOC/yr,12.05541934,12.07789334,10.66463217,8.911561572,7.82001572,7.421881892,6.611224164,5.740084272,5.071834428,4.932713673
GCAM4,SSP2,26,USA,Emissions|VOC|Land Use,Mt VOC/yr,0.215674912,0.174844888,0.176272017,0.168084918,0.156672296,0.146675887,0.139742534,0.133169803,0.127731646,0.121339236
GCAM4,SSP2,26,USA,Emissions|VOC|Land Use|Agricultural Waste Burning,Mt VOC/yr,0.095940951,0.057645911,0.062236484,0.075396551,0.086438253,0.091687569,0.093171569,0.092340858,0.090097211,0.085914924
GCAM4,SSP2,26,USA,Emissions|VOC|Land Use|Agriculture,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|VOC|Land Use|Forest Burning,Mt VOC/yr,0.025205991,0.024792157,0.024209262,0.021119123,0.018229651,0.016490007,0.015283291,0.014158937,0.013624226,0.01321952
GCAM4,SSP2,26,USA,Emissions|VOC|Land Use|Savannah Burning,Mt VOC/yr,0.09452797,0.09240682,0.089826271,0.071569244,0.052004392,0.038498311,0.031287674,0.026670008,0.024010209,0.022204792
GCAM4,SSP2,26,USA,Emissions|VOC|Other,Mt VOC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Emissions|VOC|Solvents,Mt VOC/yr,3.00948,1.28927,1.41258,1.36084,1.38752,1.41546,1.48307,1.60913,1.89566,2.25674
GCAM4,SSP2,26,USA,Emissions|VOC|Waste,Mt VOC/yr,0.137132,0.059263,0.0636468,0.0674828,0.0707634,0.0739628,0.0768313,0.0788684,0.0799978,0.0803783
GCAM4,SSP2,26,USA,Land Cover,million ha,894.2407051,894.2400284,894.2403536,894.2401317,894.2401648,894.2400272,894.2403044,894.240362,894.2403129,894.2405852
GCAM4,SSP2,26,USA,Land Cover|Built-up Area,million ha,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803,18.6829803
GCAM4,SSP2,26,USA,Land Cover|Cropland,million ha,161.6471657,169.57756,177.8188401,237.7689405,298.5960939,343.0734787,375.522473,404.3684476,421.1038896,435.7841459
GCAM4,SSP2,26,USA,Land Cover|Cropland|Cereals,million ha,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Cropland|Energy Crops,million ha,0,11.8354097,17.4085269,58.31065,107.054387,147.9282506,182.8430561,218.0107676,242.1631588,266.9334029
GCAM4,SSP2,26,USA,Land Cover|Forest,million ha,326.348845,326.517901,324.194631,306.634688,294.76091,289.818098,282.266105,271.422966,265.9352,259.577509
GCAM4,SSP2,26,USA,Land Cover|Forest|Afforestation and Reforestation,million ha,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Forest|Forestry,million ha,42.962475,47.784171,52.014431,69.196398,89.80827,104.42399,110.43877,112.23664,112.76045,110.95285
GCAM4,SSP2,26,USA,Land Cover|Forest|Forestry|Harvested Area,million ha,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Forest|Managed,million Ha/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Forest|Natural Forest,million ha,283.38637,278.73373,272.1802,237.43829,204.95264,185.394108,171.827335,159.186326,153.17475,148.624659
GCAM4,SSP2,26,USA,Land Cover|Other Arable Land,million ha,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Other Land,million ha,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Land Cover|Other Natural Land,million ha,140.5904391,137.4076812,135.3720754,120.9539052,104.4009283,90.74593877,82.1840265,76.1370703,72.29426242,69.50391255
GCAM4,SSP2,26,USA,Land Cover|Pasture,million ha,246.971275,242.0539059,238.1718268,210.1996177,177.7992523,151.9195314,135.5847196,123.6288978,116.2239806,110.6920374
GCAM4,SSP2,26,USA,Agricultural Production,million t DM/yr,506.4349216,674.7930155,845.6577653,1481.479048,2182.487951,2744.405158,3239.939969,3765.936762,4226.796379,4804.79903
GCAM4,SSP2,26,USA,Agricultural Production|Crops,million t DM/yr,374.6191436,501.9591273,599.592597,1131.938643,1753.086853,2230.004637,2620.755932,3006.13574,3264.213414,3521.42573
GCAM4,SSP2,26,USA,Agricultural Production|Crops|Energy,million t DM/yr,0,110.3583657,173.0341657,611.8175771,1146.55,1578.951444,1954.6236,2343.716735,2616.300124,2902.884175
GCAM4,SSP2,26,USA,Agricultural Production|Crops|Non-Energy,million t DM/yr,374.6191436,391.6007616,426.5584313,520.1210656,606.5368531,651.0531932,666.1323317,662.4190054,647.9132905,618.5415551
GCAM4,SSP2,26,USA,Agricultural Production|Crops|Non-Energy|Cereals,million t DM/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Agricultural Production|Residues|Energy,million t DM/yr,69.36366882,101.8289129,167.2181043,264.5245123,339.4491895,420.0132627,520.485712,657.4605567,857.3203344,1175.773059
GCAM4,SSP2,26,USA,Agricultural Production|Waste|Energy,million t DM/yr,37.79725714,44.40382857,50.33605714,55.05685714,59.01142857,62.82742857,66.72628571,70.304,73.612,76.68914286
GCAM4,SSP2,26,USA,Agricultural Demand,million t DM/yr,487.0898447,610.776607,773.1079483,1177.011941,1783.777055,2725.269651,3728.384498,4598.600937,5170.222473,6397.808661
GCAM4,SSP2,26,USA,Agricultural Demand|Bioenergy,million t DM/yr,203.8353085,303.7393742,442.6668509,828.7527971,1423.352175,2357.082453,3354.66607,4223.358516,4798.651429,6034
GCAM4,SSP2,26,USA,Agricultural Demand|Bioenergy|1st generation,million t DM/yr,43.90273703,8.322802767,7.631993756,8.901368532,4.980746008,1.093881479,0.214640975,0.009944832,1.66E-10,0
GCAM4,SSP2,26,USA,Agricultural Demand|Bioenergy|2nd generation,million t DM/yr,159.9325714,295.4165714,435.0348571,819.8514286,1418.371429,2355.988571,3354.451429,4223.348571,4798.651429,6034
GCAM4,SSP2,26,USA,Agricultural Demand|Crops,million t DM/yr,259.5665832,281.4029736,302.8970024,319.267016,330.451282,337.5943296,342.7133202,344.1728797,340.8872773,333.864473
GCAM4,SSP2,26,USA,Agricultural Demand|Crops|Energy,million t DM/yr,203.8353085,303.7393742,442.6668509,828.7527971,1423.352175,2357.082453,3354.66607,4223.358516,4798.651429,6034
GCAM4,SSP2,26,USA,Agricultural Demand|Crops|Feed,million t DM/yr,174.6964017,188.9232854,202.8871433,213.5875118,220.6455714,224.6102363,227.0613892,227.0456422,223.8342469,218.1305974
GCAM4,SSP2,26,USA,Agricultural Demand|Crops|Food,million t DM/yr,54.72637773,59.91223462,65.03332388,68.5949062,70.91829221,72.33846765,73.42997438,73.78584125,73.09098781,71.56268461
GCAM4,SSP2,26,USA,Agricultural Demand|Crops|Other,million t DM/yr,30.14380375,32.56745357,34.97653524,37.08459801,38.88741832,40.64562573,42.22195656,43.34139626,43.96204262,44.17119098
GCAM4,SSP2,26,USA,Agricultural Demand|Feed,million t DM/yr,174.6964017,188.9232854,202.8871433,213.5875118,220.6455714,224.6102363,227.0613892,227.0456422,223.8342469,218.1305974
GCAM4,SSP2,26,USA,Agricultural Demand|Food,million t DM/yr,76.90072084,83.91118448,90.82114243,95.72490513,98.93923627,100.8903968,102.3149896,102.6790781,101.5672873,99.28890502
GCAM4,SSP2,26,USA,Agricultural Demand|Livestock,million t DM/yr,23.68795312,25.63425928,27.54409503,28.99212837,29.97359853,30.59286796,31.0051086,31.06954132,30.68376685,29.94418778
GCAM4,SSP2,26,USA,Agricultural Demand|Livestock|Food,million t DM/yr,22.17434312,23.99894985,25.78781855,27.12999893,28.02094406,28.55192919,28.88501517,28.89323689,28.47629953,27.7262204
GCAM4,SSP2,26,USA,Agricultural Demand|Livestock|Other,million t DM/yr,1.513610003,1.63530943,1.756276479,1.862129441,1.952654473,2.040938771,2.120093429,2.176304435,2.207467319,2.21796738
GCAM4,SSP2,26,USA,Agricultural Demand|Other,million t DM/yr,31.98798475,34.559913,37.11638072,39.35341445,41.26653079,43.1323035,44.80507599,45.99300369,46.65161894,46.87356036
GCAM4,SSP2,26,USA,Forestry Demand|Roundwood,million m3/yr,0.330571,0.35715,0.383569,0.406687,0.426458,0.445739,0.463026,0.475303,0.482109,0.484402
GCAM4,SSP2,26,USA,Forestry Production|Forest Residues,million t DM/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Forestry Production|Roundwood,million m3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP2,26,USA,Food Demand,kcal/cap/day,3541.609586,3576.140898,3603.378609,3581.881735,3530.461887,3444.297564,3362.316776,3286.858151,3205.076905,3118.038792
GCAM4,SSP2,26,USA,Food Demand|Crops,kcal/cap/day,2456.303331,2488.944034,2515.607268,2502.548362,2467.363434,2407.909081,2352.984799,2303.316069,2249.413863,2191.952057
GCAM4,SSP2,26,USA,Food Demand|Livestock,kcal/cap/day,1085.306255,1087.196864,1087.77134,1079.333373,1063.098453,1036.388483,1009.331977,983.5420823,955.6630424,926.0867346
GCAM4,SSP2,26,USA,Food Energy Supply,EJ/yr,1.700423127,1.855054708,2.007450538,2.115743103,2.186748262,2.22983507,2.261181215,2.269041016,2.244267988,2.193707479
GCAM4,SSP2,26,USA,Food Energy Supply|Crops|Per Capita,kcal/cap/day,2456.303331,2488.944034,2515.607268,2502.548362,2467.363434,2407.909081,2352.984799,2303.316069,2249.413863,2191.952057
GCAM4,SSP2,26,USA,Food Energy Supply|Livestock,EJ/yr,0.521085064,0.563962584,0.605999924,0.637539793,0.65847721,0.670956949,0.678782714,0.678975856,0.66917707,0.651551674
GCAM4,SSP2,26,USA,Food Energy Supply|Livestock|Per Capita,kcal/cap/day,1085.306255,1087.196864,1087.77134,1079.333373,1063.098453,1036.388483,1009.331977,983.5420823,955.6630424,926.0867346
GCAM4,SSP2,26,USA,Food Energy Supply|Per Capita,kcal/cap/day,3541.609586,3576.140898,3603.378609,3581.881735,3530.461887,3444.297564,3362.316776,3286.858151,3205.076905,3118.038792
GCAM4,SSP2,26,USA,Yield|Cereal,t DM/ha/yr,6.255165652,6.469527477,6.869951618,7.079804585,7.181917416,7.150511651,7.188479062,7.251760868,7.304962841,7.349840427
GCAM4,SSP2,26,USA,Yield|Oilcrops,t DM/ha/yr,2.520838647,2.801129418,3.080932351,3.468804078,3.852625327,4.037765904,4.232985197,4.391575343,4.511941137,4.606229129
GCAM4,SSP2,26,USA,Yield|Sugarcrops,t DM/ha/yr,58.48071952,64.12062039,70.10080044,68.00245712,65.77286178,66.68995378,67.65056074,68.46800289,69.11043625,69.59670841
GCAM4,SSP2,26,USA,Price|Agriculture|Livestock|Index,Index (2010 = 1),3.207351886,3.180385649,3.188294864,3.632136212,4.640594161,6.790710934,9.808968692,13.78664286,19.79315183,29.01514221
GCAM4,SSP2,26,USA,Price|Agriculture|Non-Energy Crops and Livestock|Index,Index (2005 = 1),9.554378313,9.203176834,8.943295946,10.07854094,12.58776861,17.97761284,25.4081744,35.08957256,49.62864008,71.8088774
