"scenario","region","sector","subsector","technology","year","value","Units"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2045,11824339.7340744,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2050,11486847.413118,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2055,11152492.6241632,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2060,10824086.6222491,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2065,10507485.9140633,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2070,10173875.9593861,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2075,9805832.25013776,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2080,9399254.90206418,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2085,8945377.28163173,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2090,8428389.78693785,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2095,7939402.78792129,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2100,7489087.84825946,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1975,14025229.4485062,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1990,16364437.5248827,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2005,21964965.1048437,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2010,21169442.5475705,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2015,20505024.0060747,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2020,18496855.2173993,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2025,15840351.0344628,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2030,13749054.1263819,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2035,11919556.579721,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2040,11472672.4917541,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2045,11105696.5980189,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2050,10695592.8221705,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2055,10337884.5124565,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2060,10013413.6084518,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2065,9700088.85279702,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2070,9365776.90829179,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2075,9004285.10410542,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2080,8613197.67242584,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2085,8177690.43369129,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2090,7671011.97271665,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2095,7204452.39520248,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2100,6777949.0823378,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2015,194352.969713588,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2020,527218.749258461,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2025,1072537.30103697,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2030,1644519.93123795,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2035,2248391.68527654,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2040,2690952.43870607,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2045,3126615.56532263,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2050,3518305.45587813,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2055,3875287.7169577,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2060,4203196.72325649,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2065,4493378.22552791,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2070,4747777.36178381,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2075,4960059.41536441,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2080,5127313.60027842,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2085,5257837.23854998,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2090,5374210.34383659,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2095,5440376.0160726,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Large Car","NG",2100,5520360.67116819,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2015,37849.8238923093,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2020,500280.252903677,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2025,1350308.39319461,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2030,2426704.17776161,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2035,3803404.71383851,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2040,5187131.71503138,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2045,6892008.19222241,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2050,8913122.99380635,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2055,10740681.3818608,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2060,12437322.075823,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2065,14003852.8675741,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2070,15530945.4336236,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2075,17042282.9216139,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2080,18587266.7884279,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2085,20177006.7860791,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2090,21877363.3923914,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2095,23547377.2726116,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2100,24340163.3217183,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2020,145404.97799133,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2025,487998.296597621,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2030,951089.909187884,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2035,1542254.86844458,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2040,2120352.4523523,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2045,2792135.07618439,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2050,3525754.02911466,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2055,4295228.76575464,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2060,5111433.11270648,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2065,5956958.42311219,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2070,6821646.66179482,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2075,7678328.07292848,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2080,8517433.56364811,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2085,9336749.89571539,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2090,10156669.1095576,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2095,10910442.0865843,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2100,11485570.3906291,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2015,5350000.74924614,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2020,15921166.7609323,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2025,27210361.4816395,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2030,35451159.4322596,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2035,41618559.8374101,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2040,43015283.5757232,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2045,43049588.5941738,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2050,42370684.4729367,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2055,41505273.8215839,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2060,40569510.7004545,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2065,39633203.940268,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2070,38576697.1906058,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2075,37375990.1810423,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2080,36016390.7175722,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2085,34466883.4950137,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2090,32673226.5779559,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2095,30924904.27945,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2100,29318123.2882775,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1975,51770468.6203521,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1990,60405268.9776205,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2005,81078189.5843635,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2010,78141841.7027612,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2015,76932000.8600649,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2020,69424903.059747,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2025,59402220.0685752,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2030,52273021.1102713,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2035,47020746.4512741,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2040,45726822.7677431,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2045,44658833.3854321,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2050,43344836.8751766,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2055,42167168.3130915,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2060,41075607.2988422,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2065,39987468.4227602,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2070,38784984.1316638,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2075,37446506.4395092,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2080,35964149.0951023,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2085,34286008.5079512,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2090,32313494.3411007,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2095,30482605.1183617,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2100,28823251.4424731,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2015,679733.51928577,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2020,1877684.00004042,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2025,3865963.69954742,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2030,5984678.09075357,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2035,8258628.26623399,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2040,9973830.74913114,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2045,11690713.9827799,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2050,13260105.8493123,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2055,14706701.5013847,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2060,16051800.4384658,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2065,17256626.5593467,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2070,18327470.0467077,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2075,19236957.2800762,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2080,19971532.1316819,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2085,20561108.6891294,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2090,21087790.3895069,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2095,21424410.996703,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG",2100,21824710.5557629,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2015,53975.4376066168,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2020,516207.725711152,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2025,1322284.38695525,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2030,2289072.62200122,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2035,3457949.72170882,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2040,4559191.91413181,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2045,5844130.90363558,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2050,7300036.38482489,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2055,8546558.4042354,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2060,9634052.37305519,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2065,10558632.2997055,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2070,11400163.2043957,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2075,12179164.2827575,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2080,12929683.6893158,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2085,13649279.2904432,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2090,14404643.4155332,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2095,15047151.9646487,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","BEV",2100,15227359.015395,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2020,85046.562029535,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2025,279913.00599295,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2030,535962.312703841,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2035,853352.775924847,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2040,1153230.60332895,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2045,1492312.38745093,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2050,1854253.06964003,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2055,2232273.60333686,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2060,2628651.9949694,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2065,3038233.39810535,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2070,3448645.32441817,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2075,3848851.04369079,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2080,4228474.28937537,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2085,4588780.62059856,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2090,4952189.87869088,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2095,5261920.6441696,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV",2100,5484493.93454423,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2015,3342394.38513601,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2020,9607811.79553838,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2025,16034970.2989092,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2030,20412512.9522067,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2035,23367527.598417,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2040,23631633.9686616,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2045,23168172.3744262,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2050,22419874.2877934,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2055,21688588.7433789,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2060,21011639.8482384,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2065,20371418.5335861,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2070,19687614.5265095,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2075,18939154.949259,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2080,18126609.9625869,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2085,17213031.1723032,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2090,16162936.782685,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2095,15152756.94146,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids",2100,14222014.005521,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",1975,29024543.9373126,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",1990,33865571.2549337,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2005,45455324.4445382,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2010,43809108.8618141,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2015,42365415.6966244,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2020,38100547.3543223,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2025,32370992.0665262,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2030,27781224.3757234,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2035,23718674.1158883,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2040,22621457.4231634,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2045,21730193.9996678,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2050,20801988.7734359,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2055,20029463.7984175,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2060,19352462.1716467,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2065,18710843.4687921,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2070,18033235.4282731,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2075,17304273.3713177,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2080,16511911.4161343,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2085,15628472.0482811,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2090,14592457.003947,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2095,13637853.0053074,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids",2100,12766512.250876,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2015,458979.405661795,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2020,1237357.59164098,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2025,2492430.37447367,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2030,3785672.28873731,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2035,5125310.12790057,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2040,6083072.75119371,"vehicle"
"SSP4","USA","trn_pass_road_LDV_4W","Midsize Car","NG",2045,7013058.32909283,"vehicle"
