"scenario","region","sector","mode","technology","input","year","value","Units"
"SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2100,204.139856621068,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2015,77.412242591219,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2020,77.1658857929209,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2025,76.9661894040555,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2030,76.7684377518248,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2035,76.5489086730449,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2040,76.32626328213,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2045,76.0762867009638,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2050,75.8200012234688,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2055,75.6498008373742,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2060,75.5249246709653,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2065,75.4285310523891,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2070,75.345412653386,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2075,75.2689800829716,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2080,75.1929560946767,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2085,75.1167990018475,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2090,75.0406001110846,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2095,74.9646408436837,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2100,74.9176632102461,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2020,115.808965902739,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2025,114.298174502964,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2030,112.82511441017,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2035,111.217401875651,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2040,109.671107754316,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2045,107.959346370044,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2050,106.200672703857,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2055,105.160677606186,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2060,104.559717621712,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2065,104.237661787504,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2070,104.051266847745,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2075,103.927107409359,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2080,103.802790487851,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2085,103.678365844488,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2090,103.5534244269,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2095,103.428818616615,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2100,103.351472408038,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1975,218.599239571362,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1990,218.599099493684,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2005,218.599170731071,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2010,212.796417489885,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2015,207.171825296935,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2020,202.861549500253,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2025,199.319352661589,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2030,195.870730892744,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2035,191.971161803431,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2040,188.001422273643,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2045,183.63540281721,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2050,179.209425019185,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2055,176.041897607862,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2060,173.84880405021,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2065,172.431138338945,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2070,171.439270368041,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2075,170.671324867363,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2080,169.910617235103,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2085,169.160103385801,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2090,168.41813382734,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2095,167.676341429686,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2100,167.171740696714,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1975,291.362576626874,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1990,291.361710569028,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2005,291.362342466612,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2010,280.573613086771,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2015,278.503670755062,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2020,274.313376292164,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2025,266.487751366314,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2030,256.707682163235,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2035,244.152890362607,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2040,236.446739754306,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2045,228.857531979239,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2050,221.284382675594,"MJ/100km"
"SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2055,215.998798975069,"MJ/100km"
