"Model_year","Size","Technology","Material","Value"
"1997","Car","PHEV20","Cast Iron","76.46341577455"
"1997","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1997","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1997","Car","PHEV20","Cast Aluminum","143.59415889208"
"1997","Car","PHEV20","Other","581.504626441672"
"1997","Car","PHEV20","Total","1906.8935801498"
"1997","Car","PHEV40","HSS/AHSS","331.338394983126"
"1997","Car","PHEV40","Cast Iron","82.2547124067843"
"1997","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1997","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1997","Car","PHEV40","Cast Aluminum","164.627254917073"
"1997","Car","PHEV40","Other","652.736228467843"
"1997","Car","PHEV40","Total","2040.0646625246"
"1997","Car","FCV","HSS/AHSS","360.112368787073"
"1997","Car","FCV","Cast Iron","15.0492700073554"
"1997","Car","FCV","Mild steel and other steels","636.547647066584"
"1997","Car","FCV","Wrought Aluminum","74.0564276702233"
"1997","Car","FCV","Cast Aluminum","117.305399049141"
"1997","Car","FCV","Other","799.426543399401"
"1997","Car","FCV","Total","2002.49765597978"
"1997","Light truck","ICEV-G","HSS/AHSS","183.549615674119"
"1997","Light truck","ICEV-G","Cast Iron","232.354717823175"
"1997","Light truck","ICEV-G","Mild steel and other steels","926.235925775437"
"1997","Light truck","ICEV-G","Wrought Aluminum","34.5609072522115"
"1997","Light truck","ICEV-G","Cast Aluminum","85.8603723722188"
"1997","Light truck","ICEV-G","Other","530.490220646776"
"1997","Light truck","ICEV-G","Total","1993.05176153699"
"1997","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1997","Light truck","BEV100","Cast Iron","16.5373806521717"
"1997","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1997","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1997","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1997","Light truck","BEV100","Other","910.285211643206"
"1997","Light truck","BEV100","Total","2195.30604442175"
"1997","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1997","Light truck","BEV300","Cast Iron","16.5670382382257"
"1997","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1997","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1997","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1997","Light truck","BEV300","Other","1621.14108872979"
"1997","Light truck","BEV300","Total","2956.03528571917"
"1997","Light truck","FFV","HSS/AHSS","183.549615674119"
"1997","Light truck","FFV","Cast Iron","232.354717823175"
"1997","Light truck","FFV","Mild steel and other steels","926.235925775437"
"1997","Light truck","FFV","Wrought Aluminum","34.5609072522115"
"1997","Light truck","FFV","Cast Aluminum","85.8603723722188"
"1997","Light truck","FFV","Other","530.490220646776"
"1997","Light truck","FFV","Total","1993.05176153699"
"1997","Light truck","ICEV-D","HSS/AHSS","183.549615674119"
"1997","Light truck","ICEV-D","Cast Iron","232.354717823175"
"1997","Light truck","ICEV-D","Mild steel and other steels","926.235925775437"
"1997","Light truck","ICEV-D","Wrought Aluminum","34.5609072522115"
"1997","Light truck","ICEV-D","Cast Aluminum","85.8603723722188"
"1997","Light truck","ICEV-D","Other","530.490220646776"
"1997","Light truck","ICEV-D","Total","1993.05176153699"
"1997","Light truck","CNG","HSS/AHSS","392.668133239019"
"1997","Light truck","CNG","Cast Iron","121.013264463742"
"1997","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1997","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1997","Light truck","CNG","Cast Aluminum","137.164922721696"
"1997","Light truck","CNG","Other","585.018195936627"
"1997","Light truck","CNG","Total","2036.99757749653"
"1997","Light truck","HEV","HSS/AHSS","396.36316095983"
"1997","Light truck","HEV","Cast Iron","86.6726218468701"
"1997","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1997","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1997","Light truck","HEV","Cast Aluminum","161.07319048439"
"1997","Light truck","HEV","Other","670.78924691619"
"1997","Light truck","HEV","Total","2197.24746571152"
"1997","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1997","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1997","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1997","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1997","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1997","Light truck","PHEV20","Other","684.451373487208"
"1997","Light truck","PHEV20","Total","2222.76580470095"
"1997","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1997","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1997","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1997","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1997","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1997","Light truck","PHEV40","Other","841.230448846504"
"1997","Light truck","PHEV40","Total","2459.38714757307"
"1997","Light truck","FCV","HSS/AHSS","429.456963167862"
"1997","Light truck","FCV","Cast Iron","17.9472141349122"
"1997","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1997","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1997","Light truck","FCV","Cast Aluminum","131.958976296135"
"1997","Light truck","FCV","Other","928.772034682237"
"1997","Light truck","FCV","Total","2349.69724806585"
"1998","Car","ICEV-G","HSS/AHSS","147.275933642811"
"1998","Car","ICEV-G","Cast Iron","170.65306506252"
"1998","Car","ICEV-G","Mild steel and other steels","688.846163861551"
"1998","Car","ICEV-G","Wrought Aluminum","27.3960509338751"
"1998","Car","ICEV-G","Cast Aluminum","68.0605725291042"
"1998","Car","ICEV-G","Other","397.411244632556"
"1998","Car","ICEV-G","Total","1499.64303216206"
"1998","Car","BEV100","HSS/AHSS","329.672136102412"
"1998","Car","BEV100","Cast Iron","13.7771579654915"
"1998","Car","BEV100","Mild steel and other steels","575.493790445109"
"1998","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1998","Car","BEV100","Cast Aluminum","131.350644849465"
"1998","Car","BEV100","Other","677.464565492958"
"1998","Car","BEV100","Total","1773.12446900193"
"1998","Car","BEV300","HSS/AHSS","330.283933228708"
"1998","Car","BEV300","Cast Iron","13.8027252632057"
"1998","Car","BEV300","Mild steel and other steels","593.074464245133"
"1998","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1998","Car","BEV300","Cast Aluminum","150.619832159557"
"1998","Car","BEV300","Other","1201.78257790502"
"1998","Car","BEV300","Total","2335.01389651919"
"1998","Car","FFV","HSS/AHSS","148.513648946048"
"1998","Car","FFV","Cast Iron","172.0872431047"
"1998","Car","FFV","Mild steel and other steels","694.635266109954"
"1998","Car","FFV","Wrought Aluminum","27.6262889004619"
"1998","Car","FFV","Cast Aluminum","68.632557442611"
"1998","Car","FFV","Other","400.751111282819"
"1998","Car","FFV","Total","1512.24611729884"
"1998","Car","ICEV-D","HSS/AHSS","143.515176261366"
"1998","Car","ICEV-D","Cast Iron","166.29536208807"
"1998","Car","ICEV-D","Mild steel and other steels","671.256166423778"
"1998","Car","ICEV-D","Wrought Aluminum","26.6964804186957"
"1998","Car","ICEV-D","Cast Aluminum","66.3226151168294"
"1998","Car","ICEV-D","Other","387.263169283422"
"1998","Car","ICEV-D","Total","1461.34897105351"
"1998","Car","CNG","HSS/AHSS","326.791134613074"
"1998","Car","CNG","Cast Iron","110.114404054405"
"1998","Car","CNG","Mild steel and other steels","634.90364075173"
"1998","Car","CNG","Wrought Aluminum","51.9917591014301"
"1998","Car","CNG","Cast Aluminum","126.130743315543"
"1998","Car","CNG","Other","511.06622389351"
"1998","Car","CNG","Total","1760.99790572969"
"1998","Car","HEV","HSS/AHSS","330.418600023242"
"1998","Car","HEV","Cast Iron","78.7474544626553"
"1998","Car","HEV","Mild steel and other steels","718.676349600353"
"1998","Car","HEV","Wrought Aluminum","45.4688952776546"
"1998","Car","HEV","Cast Aluminum","144.568895963767"
"1998","Car","HEV","Other","582.367611698081"
"1998","Car","HEV","Total","1900.24780702575"
"1998","Car","PHEV20","HSS/AHSS","330.550074498057"
"1998","Car","PHEV20","Cast Iron","76.46341577455"
"1998","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1998","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1998","Car","PHEV20","Cast Aluminum","143.59415889208"
"1998","Car","PHEV20","Other","581.504626441672"
"1998","Car","PHEV20","Total","1906.8935801498"
"1998","Car","PHEV40","HSS/AHSS","331.338394983126"
"1998","Car","PHEV40","Cast Iron","82.2547124067843"
"1998","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1998","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1998","Car","PHEV40","Cast Aluminum","164.627254917073"
"1998","Car","PHEV40","Other","652.736228467843"
"1998","Car","PHEV40","Total","2040.0646625246"
"1998","Car","FCV","HSS/AHSS","360.112368787073"
"1998","Car","FCV","Cast Iron","15.0492700073554"
"1998","Car","FCV","Mild steel and other steels","636.547647066584"
"1998","Car","FCV","Wrought Aluminum","74.0564276702233"
"1998","Car","FCV","Cast Aluminum","117.305399049141"
"1998","Car","FCV","Other","799.426543399401"
"1998","Car","FCV","Total","2002.49765597978"
"1998","Light truck","ICEV-G","HSS/AHSS","192.303261379548"
"1998","Light truck","ICEV-G","Cast Iron","222.827587401553"
"1998","Light truck","ICEV-G","Mild steel and other steels","899.450172359054"
"1998","Light truck","ICEV-G","Wrought Aluminum","35.7719677152531"
"1998","Light truck","ICEV-G","Cast Aluminum","88.869034776918"
"1998","Light truck","ICEV-G","Other","518.913556081038"
"1998","Light truck","ICEV-G","Total","1958.1355816715"
"1998","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1998","Light truck","BEV100","Cast Iron","16.5373806521717"
"1998","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1998","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1998","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1998","Light truck","BEV100","Other","910.285211643206"
"1998","Light truck","BEV100","Total","2195.30604442175"
"1998","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1998","Light truck","BEV300","Cast Iron","16.5670382382257"
"1998","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1998","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1998","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1998","Light truck","BEV300","Other","1621.14108872979"
"1998","Light truck","BEV300","Total","2956.03528571917"
"1998","Light truck","FFV","HSS/AHSS","192.303261379548"
"1998","Light truck","FFV","Cast Iron","222.827587401553"
"1998","Light truck","FFV","Mild steel and other steels","899.450172359054"
"1998","Light truck","FFV","Wrought Aluminum","35.7719677152531"
"1998","Light truck","FFV","Cast Aluminum","88.869034776918"
"1998","Light truck","FFV","Other","518.913556081038"
"1998","Light truck","FFV","Total","1958.1355816715"
"1998","Light truck","ICEV-D","HSS/AHSS","192.303261379548"
"1998","Light truck","ICEV-D","Cast Iron","222.827587401553"
"1998","Light truck","ICEV-D","Mild steel and other steels","899.450172359054"
"1998","Light truck","ICEV-D","Wrought Aluminum","35.7719677152531"
"1998","Light truck","ICEV-D","Cast Aluminum","88.869034776918"
"1998","Light truck","ICEV-D","Other","518.913556081038"
"1998","Light truck","ICEV-D","Total","1958.1355816715"
"1998","Light truck","CNG","HSS/AHSS","392.668133239019"
"1998","Light truck","CNG","Cast Iron","121.013264463742"
"1998","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1998","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1998","Light truck","CNG","Cast Aluminum","137.164922721696"
"1998","Light truck","CNG","Other","585.018195936627"
"1998","Light truck","CNG","Total","2036.99757749653"
"1998","Light truck","HEV","HSS/AHSS","396.36316095983"
"1998","Light truck","HEV","Cast Iron","86.6726218468701"
"1998","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1998","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1998","Light truck","HEV","Cast Aluminum","161.07319048439"
"1998","Light truck","HEV","Other","670.78924691619"
"1998","Light truck","HEV","Total","2197.24746571152"
"1998","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1998","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1998","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1998","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1998","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1998","Light truck","PHEV20","Other","684.451373487208"
"1998","Light truck","PHEV20","Total","2222.76580470095"
"1998","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1998","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1998","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1998","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1998","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1998","Light truck","PHEV40","Other","841.230448846504"
"1998","Light truck","PHEV40","Total","2459.38714757307"
"1998","Light truck","FCV","HSS/AHSS","429.456963167862"
"1998","Light truck","FCV","Cast Iron","17.9472141349122"
"1998","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1998","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1998","Light truck","FCV","Cast Aluminum","131.958976296135"
"1998","Light truck","FCV","Other","928.772034682237"
"1998","Light truck","FCV","Total","2349.69724806585"
"1999","Car","ICEV-G","HSS/AHSS","156.064235638757"
"1999","Car","ICEV-G","Cast Iron","174.471811810883"
"1999","Car","ICEV-G","Mild steel and other steels","701.088566443381"
"1999","Car","ICEV-G","Wrought Aluminum","29.5157485135583"
"1999","Car","ICEV-G","Cast Aluminum","73.3265808019758"
"1999","Car","ICEV-G","Other","403.366023876016"
"1999","Car","ICEV-G","Total","1537.83297169807"
"1999","Car","BEV100","HSS/AHSS","329.672136102412"
"1999","Car","BEV100","Cast Iron","13.7771579654915"
"1999","Car","BEV100","Mild steel and other steels","575.493790445109"
"1999","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1999","Car","BEV100","Cast Aluminum","131.350644849465"
"1999","Car","BEV100","Other","677.464565492958"
"1999","Car","BEV100","Total","1773.12446900193"
"1999","Car","BEV300","HSS/AHSS","330.283933228708"
"1999","Car","BEV300","Cast Iron","13.8027252632057"
"1999","Car","BEV300","Mild steel and other steels","593.074464245133"
"1999","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1999","Car","BEV300","Cast Aluminum","150.619832159557"
"1999","Car","BEV300","Other","1201.78257790502"
"1999","Car","BEV300","Total","2335.01389651919"
"1999","Car","FFV","HSS/AHSS","156.061135013058"
"1999","Car","FFV","Cast Iron","174.468345470365"
"1999","Car","FFV","Mild steel and other steels","701.074637478698"
"1999","Car","FFV","Wrought Aluminum","29.5151621057372"
"1999","Car","FFV","Cast Aluminum","73.3251239769709"
"1999","Car","FFV","Other","403.358009951143"
"1999","Car","FFV","Total","1537.80241860938"
"1999","Car","ICEV-D","HSS/AHSS","154.109884036863"
"1999","Car","ICEV-D","Cast Iron","172.286946947371"
"1999","Car","ICEV-D","Mild steel and other steels","692.309017706348"
"1999","Car","ICEV-D","Wrought Aluminum","29.1461305152227"
"1999","Car","ICEV-D","Cast Aluminum","72.4083312102919"
"1999","Car","ICEV-D","Other","398.314776665627"
"1999","Car","ICEV-D","Total","1518.57509163745"
"1999","Car","CNG","HSS/AHSS","326.791134613074"
"1999","Car","CNG","Cast Iron","110.114404054405"
"1999","Car","CNG","Mild steel and other steels","634.90364075173"
"1999","Car","CNG","Wrought Aluminum","51.9917591014301"
"1999","Car","CNG","Cast Aluminum","126.130743315543"
"1999","Car","CNG","Other","511.06622389351"
"1999","Car","CNG","Total","1760.99790572969"
"1999","Car","HEV","HSS/AHSS","330.418600023242"
"1999","Car","HEV","Cast Iron","78.7474544626553"
"1999","Car","HEV","Mild steel and other steels","718.676349600353"
"1999","Car","HEV","Wrought Aluminum","45.4688952776546"
"1999","Car","HEV","Cast Aluminum","144.568895963767"
"1999","Car","HEV","Other","582.367611698081"
"1999","Car","HEV","Total","1900.24780702575"
"1999","Car","PHEV20","HSS/AHSS","330.550074498057"
"1999","Car","PHEV20","Cast Iron","76.46341577455"
"1999","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1999","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1999","Car","PHEV20","Cast Aluminum","143.59415889208"
"1999","Car","PHEV20","Other","581.504626441672"
"1999","Car","PHEV20","Total","1906.8935801498"
"1999","Car","PHEV40","HSS/AHSS","331.338394983126"
"1999","Car","PHEV40","Cast Iron","82.2547124067843"
