"Technology","Region","Aeo_case","Aeo_year","Data_type","Size","Year","Unit","Value"
"FCV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2556
"FFV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",665304
"HEV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",50706
"ICEV-D","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",75857
"ICEV-G","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",6543253
"PHEV20","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",24567
"PHEV40","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",15158
"BEV100","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",344
"BEV300","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",364
"CNG","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",645
"FCV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",166
"FFV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",39163
"HEV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2738
"ICEV-D","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3984
"ICEV-G","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",374119
"PHEV20","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1596
"PHEV40","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",970
"BEV100","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",573
"BEV300","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",603
"CNG","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1171
"FCV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",275
"FFV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",73341
"HEV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",5291
"ICEV-D","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",7323
"ICEV-G","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",729517
"PHEV20","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2648
"PHEV40","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1636
