"Technology","Year","Value","Scenario","Unit"
"elec_refined liquids (CC CCS)",2030,0.00892875,"SSP2_26","EJ"
"elec_refined liquids (CC)",2030,0.0592315,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2030,0.0668741,"SSP2_26","EJ"
"global solar resource",2030,0.0796062969,"SSP2_26","EJ"
"onshore wind resource",2030,0.847047041,"SSP2_26","EJ"
"water_td_elec_C",2030,4.646932119323,"SSP2_26","EJ"
"water_td_elec_W",2030,0.000442119323,"SSP2_26","EJ"
"backup_electricity",2035,0,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2035,0.0133503,"SSP2_26","EJ"
"elec_biomass (conv)",2035,0.166822,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2035,0.00940703,"SSP2_26","EJ"
"elec_biomass (IGCC)",2035,0.040467,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2035,0.0894631,"SSP2_26","EJ"
"elec_coal (conv pul)",2035,7.80752,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2035,0.0427739,"SSP2_26","EJ"
"elec_coal (IGCC)",2035,0.387645,"SSP2_26","EJ"
"elec_CSP",2035,0.00702483,"SSP2_26","EJ"
"elec_CSP_storage",2035,0.0241352,"SSP2_26","EJ"
"elec_gas (CC CCS)",2035,0.214031,"SSP2_26","EJ"
"elec_gas (CC)",2035,4.11817,"SSP2_26","EJ"
"elec_gas (steam/CT)",2035,0.815225,"SSP2_26","EJ"
"elec_Gen_II_LWR",2035,1.87989,"SSP2_26","EJ"
"elec_Gen_III",2035,1.9015,"SSP2_26","EJ"
"elec_geothermal",2035,0.422237,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2035,0.0131418,"SSP2_26","EJ"
"elec_refined liquids (CC)",2035,0.0711427,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2035,0.0571461,"SSP2_26","EJ"
"global solar resource",2035,0.1157334689,"SSP2_26","EJ"
"onshore wind resource",2035,1.113125561,"SSP2_26","EJ"
"water_td_elec_C",2035,4.694132753453,"SSP2_26","EJ"
"water_td_elec_W",2035,0.000642753453,"SSP2_26","EJ"
"backup_electricity",2040,0,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2040,0.0360949,"SSP2_26","EJ"
"elec_biomass (conv)",2040,0.19475,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2040,0.0235438,"SSP2_26","EJ"
"elec_biomass (IGCC)",2040,0.0649606,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2040,0.210166,"SSP2_26","EJ"
"elec_coal (conv pul)",2040,7.0884,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2040,0.109322,"SSP2_26","EJ"
"elec_coal (IGCC)",2040,0.529938,"SSP2_26","EJ"
"elec_CSP",2040,0.00715513,"SSP2_26","EJ"
"elec_CSP_storage",2040,0.0553033,"SSP2_26","EJ"
"elec_gas (CC CCS)",2040,0.41146,"SSP2_26","EJ"
"elec_gas (CC)",2040,4.37638,"SSP2_26","EJ"
"elec_gas (steam/CT)",2040,0.600404,"SSP2_26","EJ"
"elec_Gen_II_LWR",2040,1.51005,"SSP2_26","EJ"
"elec_Gen_III",2040,2.71087,"SSP2_26","EJ"
"elec_geothermal",2040,0.517103,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2040,0.0289211,"SSP2_26","EJ"
"elec_refined liquids (CC)",2040,0.0831389,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2040,0.0463548,"SSP2_26","EJ"
"global solar resource",2040,0.1698871549,"SSP2_26","EJ"
"onshore wind resource",2040,1.244603661,"SSP2_26","EJ"
"water_td_elec_C",2040,4.715053474773,"SSP2_26","EJ"
"water_td_elec_W",2040,0.000943474773,"SSP2_26","EJ"
"backup_electricity",2045,1.25732e-10,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2045,0.0698452,"SSP2_26","EJ"
"elec_biomass (conv)",2045,0.211791,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2045,0.0451658,"SSP2_26","EJ"
"elec_biomass (IGCC)",2045,0.0912864,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2045,0.364764,"SSP2_26","EJ"
"elec_coal (conv pul)",2045,6.26035,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2045,0.20279,"SSP2_26","EJ"
"elec_coal (IGCC)",2045,0.646696,"SSP2_26","EJ"
"elec_CSP",2045,0.0114721,"SSP2_26","EJ"
"elec_CSP_storage",2045,0.101347,"SSP2_26","EJ"
"elec_gas (CC CCS)",2045,0.648112,"SSP2_26","EJ"
"elec_gas (CC)",2045,4.52609,"SSP2_26","EJ"
"elec_gas (steam/CT)",2045,0.418304,"SSP2_26","EJ"
"elec_Gen_II_LWR",2045,1.14021,"SSP2_26","EJ"
"elec_Gen_III",2045,3.60827,"SSP2_26","EJ"
"elec_geothermal",2045,0.628745,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2045,0.0433378,"SSP2_26","EJ"
"elec_refined liquids (CC)",2045,0.0880642,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2045,0.0354945,"SSP2_26","EJ"
"global solar resource",2045,0.2419203559,"SSP2_26","EJ"
"onshore wind resource",2045,1.729955155,"SSP2_26","EJ"
"water_td_elec_C",2045,4.736083514339,"SSP2_26","EJ"
"water_td_elec_W",2045,0.001343514339,"SSP2_26","EJ"
"backup_electricity",2050,2.9342677e-08,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2050,0.123958,"SSP2_26","EJ"
"elec_biomass (conv)",2050,0.219724,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2050,0.0801076,"SSP2_26","EJ"
"elec_biomass (IGCC)",2050,0.117829,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2050,0.565568,"SSP2_26","EJ"
"elec_coal (conv pul)",2050,5.24708,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2050,0.334314,"SSP2_26","EJ"
"elec_coal (IGCC)",2050,0.722537,"SSP2_26","EJ"
"elec_CSP",2050,0.0175981,"SSP2_26","EJ"
"elec_CSP_storage",2050,0.16954,"SSP2_26","EJ"
"elec_gas (CC CCS)",2050,0.93673,"SSP2_26","EJ"
"elec_gas (CC)",2050,4.55624,"SSP2_26","EJ"
"elec_gas (steam/CT)",2050,0.259433,"SSP2_26","EJ"
"elec_Gen_II_LWR",2050,0.81223,"SSP2_26","EJ"
"elec_Gen_III",2050,4.6423,"SSP2_26","EJ"
"elec_geothermal",2050,0.764595,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2050,0.0621082,"SSP2_26","EJ"
"elec_refined liquids (CC)",2050,0.086728,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2050,0.0249854,"SSP2_26","EJ"
"global solar resource",2050,0.345473937,"SSP2_26","EJ"
"onshore wind resource",2050,2.433775477,"SSP2_26","EJ"
"water_td_elec_C",2050,4.757288603075,"SSP2_26","EJ"
"water_td_elec_W",2050,0.001918603075,"SSP2_26","EJ"
"backup_electricity",2055,3.570026723e-06,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2055,0.223571,"SSP2_26","EJ"
"elec_biomass (conv)",2055,0.212648,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2055,0.139859,"SSP2_26","EJ"
"elec_biomass (IGCC)",2055,0.136722,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2055,0.850386,"SSP2_26","EJ"
"elec_coal (conv pul)",2055,4.0227,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2055,0.527826,"SSP2_26","EJ"
"elec_coal (IGCC)",2055,0.719753,"SSP2_26","EJ"
"elec_CSP",2055,0.0252981,"SSP2_26","EJ"
"elec_CSP_storage",2055,0.256539,"SSP2_26","EJ"
"elec_gas (CC CCS)",2055,1.30556,"SSP2_26","EJ"
"elec_gas (CC)",2055,4.42479,"SSP2_26","EJ"
"elec_gas (steam/CT)",2055,0.14934,"SSP2_26","EJ"
"elec_Gen_II_LWR",2055,0.550943,"SSP2_26","EJ"
"elec_Gen_III",2055,5.77636,"SSP2_26","EJ"
"elec_geothermal",2055,0.783412,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2055,0.0904568,"SSP2_26","EJ"
"elec_refined liquids (CC)",2055,0.0781488,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2055,0.0172727,"SSP2_26","EJ"
"global solar resource",2055,0.470008175,"SSP2_26","EJ"
"onshore wind resource",2055,3.21420866,"SSP2_26","EJ"
"water_td_elec_C",2055,4.77861022659,"SSP2_26","EJ"
"water_td_elec_W",2055,0.00261022659,"SSP2_26","EJ"
"backup_electricity",2060,0.00106483679084,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2060,0.469073,"SSP2_26","EJ"
"elec_biomass (conv)",2060,0.182394,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2060,0.271597,"SSP2_26","EJ"
"elec_biomass (IGCC)",2060,0.146186,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2060,1.34804,"SSP2_26","EJ"
"elec_coal (conv pul)",2060,2.5132,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2060,0.879814,"SSP2_26","EJ"
"elec_coal (IGCC)",2060,0.603936,"SSP2_26","EJ"
"elec_CSP",2060,0.0403781,"SSP2_26","EJ"
"elec_CSP_storage",2060,0.421987,"SSP2_26","EJ"
"elec_gas (CC CCS)",2060,1.92728,"SSP2_26","EJ"
"elec_gas (CC)",2060,3.26349,"SSP2_26","EJ"
"elec_gas (steam/CT)",2060,0.0701977,"SSP2_26","EJ"
"elec_Gen_II_LWR",2060,0.360004,"SSP2_26","EJ"
"elec_Gen_III",2060,7.45389,"SSP2_26","EJ"
"elec_geothermal",2060,0.784607,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2060,0.147557,"SSP2_26","EJ"
"elec_refined liquids (CC)",2060,0.0689606,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2060,0.00642545,"SSP2_26","EJ"
"global solar resource",2060,0.595352822,"SSP2_26","EJ"
"onshore wind resource",2060,4.4546056,"SSP2_26","EJ"
"water_td_elec_C",2060,4.79994197518,"SSP2_26","EJ"
"water_td_elec_W",2060,0.00331197518,"SSP2_26","EJ"
"backup_electricity",2065,0.0092245680317,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2065,0.835289,"SSP2_26","EJ"
"elec_biomass (conv)",2065,0.128469,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2065,0.436702,"SSP2_26","EJ"
"elec_biomass (IGCC)",2065,0.134357,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2065,1.82786,"SSP2_26","EJ"
"elec_coal (conv pul)",2065,1.15306,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2065,1.22743,"SSP2_26","EJ"
"elec_coal (IGCC)",2065,0.364309,"SSP2_26","EJ"
"elec_CSP",2065,0.0611261,"SSP2_26","EJ"
"elec_CSP_storage",2065,0.650054,"SSP2_26","EJ"
"elec_gas (CC CCS)",2065,2.52037,"SSP2_26","EJ"
"elec_gas (CC)",2065,2.56214,"SSP2_26","EJ"
"elec_gas (steam/CT)",2065,0.0312256,"SSP2_26","EJ"
"elec_Gen_II_LWR",2065,0.229099,"SSP2_26","EJ"
"elec_Gen_III",2065,8.94872,"SSP2_26","EJ"
"elec_geothermal",2065,0.783144,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2065,0.190546,"SSP2_26","EJ"
"elec_refined liquids (CC)",2065,0.0444603,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2065,0.00340561,"SSP2_26","EJ"
"global solar resource",2065,0.58978055,"SSP2_26","EJ"
"onshore wind resource",2065,5.58677661,"SSP2_26","EJ"
"water_td_elec_C",2065,4.82058562115,"SSP2_26","EJ"
"water_td_elec_W",2065,0.00332562115,"SSP2_26","EJ"
"backup_electricity",2070,0.01523792092,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2070,1.39546,"SSP2_26","EJ"
"elec_biomass (conv)",2070,0.0689021,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2070,0.637479,"SSP2_26","EJ"
"elec_biomass (IGCC)",2070,0.102191,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2070,2.26417,"SSP2_26","EJ"
"elec_coal (conv pul)",2070,0.36956,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2070,1.55549,"SSP2_26","EJ"
"elec_coal (IGCC)",2070,0.145466,"SSP2_26","EJ"
"elec_CSP",2070,0.0808587,"SSP2_26","EJ"
"elec_CSP_storage",2070,0.887223,"SSP2_26","EJ"
"elec_gas (CC CCS)",2070,3.03928,"SSP2_26","EJ"
"elec_gas (CC)",2070,1.61049,"SSP2_26","EJ"
"elec_gas (steam/CT)",2070,0.00873377,"SSP2_26","EJ"
"elec_Gen_II_LWR",2070,0,"SSP2_26","EJ"
"elec_Gen_III",2070,10.3351,"SSP2_26","EJ"
"elec_geothermal",2070,0.782967,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2070,0.242459,"SSP2_26","EJ"
"elec_refined liquids (CC)",2070,0.0256001,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2070,0.000979234,"SSP2_26","EJ"
"global solar resource",2070,0.550326134,"SSP2_26","EJ"
"onshore wind resource",2070,6.51472194,"SSP2_26","EJ"
"water_td_elec_C",2070,4.84102907353,"SSP2_26","EJ"
"water_td_elec_W",2070,0.00313907353,"SSP2_26","EJ"
"backup_electricity",2075,0.014881499282,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2075,2.1414,"SSP2_26","EJ"
"elec_biomass (conv)",2075,0.0225652,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2075,0.844417,"SSP2_26","EJ"
"elec_biomass (IGCC)",2075,0.0513342,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2075,2.59989,"SSP2_26","EJ"
"elec_coal (conv pul)",2075,0.0713217,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2075,1.8167,"SSP2_26","EJ"
"elec_coal (IGCC)",2075,0.0403808,"SSP2_26","EJ"
"elec_CSP",2075,0.0964286,"SSP2_26","EJ"
"elec_CSP_storage",2075,1.08448,"SSP2_26","EJ"
"elec_gas (CC CCS)",2075,3.41805,"SSP2_26","EJ"
"elec_gas (CC)",2075,0.798989,"SSP2_26","EJ"
"elec_gas (steam/CT)",2075,0.00320782,"SSP2_26","EJ"
"elec_Gen_II_LWR",2075,0,"SSP2_26","EJ"
"elec_Gen_III",2075,11.0161,"SSP2_26","EJ"
"elec_geothermal",2075,0.782824,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2075,0.290449,"SSP2_26","EJ"
"elec_refined liquids (CC)",2075,0.0119471,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2075,0.000501452,"SSP2_26","EJ"
"global solar resource",2075,0.49326838,"SSP2_26","EJ"
"onshore wind resource",2075,7.14205291,"SSP2_26","EJ"
"water_td_elec_C",2075,4.8613394605,"SSP2_26","EJ"
"water_td_elec_W",2075,0.0028194605,"SSP2_26","EJ"
"backup_electricity",2080,0.008162681151,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2080,2.70398,"SSP2_26","EJ"
"elec_biomass (conv)",2080,0.00524145,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2080,0.947096,"SSP2_26","EJ"
"elec_biomass (IGCC)",2080,0.0151021,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2080,2.69188,"SSP2_26","EJ"
"elec_coal (conv pul)",2080,0.0132833,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2080,1.90134,"SSP2_26","EJ"
"elec_coal (IGCC)",2080,0.00821786,"SSP2_26","EJ"
"elec_CSP",2080,0.0995238,"SSP2_26","EJ"
"elec_CSP_storage",2080,1.12193,"SSP2_26","EJ"
"elec_gas (CC CCS)",2080,3.39007,"SSP2_26","EJ"
"elec_gas (CC)",2080,0.265915,"SSP2_26","EJ"
"elec_gas (steam/CT)",2080,0.000823775,"SSP2_26","EJ"
"elec_Gen_II_LWR",2080,0,"SSP2_26","EJ"
"elec_Gen_III",2080,11.3067,"SSP2_26","EJ"
"elec_geothermal",2080,0.782592,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2080,0.319145,"SSP2_26","EJ"
"elec_refined liquids (CC)",2080,0.00443716,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2080,0.000212716,"SSP2_26","EJ"
"global solar resource",2080,0.40223901,"SSP2_26","EJ"
"onshore wind resource",2080,6.92737706,"SSP2_26","EJ"
"water_td_elec_C",2080,4.88141629423,"SSP2_26","EJ"
"water_td_elec_W",2080,0.00227629423,"SSP2_26","EJ"
"backup_electricity",2085,0.0038438498853,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2085,3.6749,"SSP2_26","EJ"
"elec_biomass (conv)",2085,0.000798118,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2085,1.18854,"SSP2_26","EJ"
"elec_biomass (IGCC)",2085,0.00251328,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2085,2.92099,"SSP2_26","EJ"
"elec_coal (conv pul)",2085,0.00364849,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2085,2.10372,"SSP2_26","EJ"
"elec_coal (IGCC)",2085,0.00243841,"SSP2_26","EJ"
"elec_CSP",2085,0.115011,"SSP2_26","EJ"
"elec_CSP_storage",2085,1.29595,"SSP2_26","EJ"
"elec_gas (CC CCS)",2085,3.83497,"SSP2_26","EJ"
"elec_gas (CC)",2085,0.118049,"SSP2_26","EJ"
"elec_gas (steam/CT)",2085,0.000368156,"SSP2_26","EJ"
"elec_Gen_II_LWR",2085,0,"SSP2_26","EJ"
"elec_Gen_III",2085,12.0234,"SSP2_26","EJ"
"elec_geothermal",2085,0.782638,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2085,0.315835,"SSP2_26","EJ"
"elec_refined liquids (CC)",2085,0.00162078,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2085,7.44559e-05,"SSP2_26","EJ"
"global solar resource",2085,0.30685778,"SSP2_26","EJ"
"onshore wind resource",2085,7.38740073,"SSP2_26","EJ"
"water_td_elec_C",2085,4.90149181131,"SSP2_26","EJ"
"water_td_elec_W",2085,0.00172181131,"SSP2_26","EJ"
"backup_electricity",2090,0.0015994894092,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2090,4.50933,"SSP2_26","EJ"
"elec_biomass (conv)",2090,0.00012852,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2090,1.47282,"SSP2_26","EJ"
"elec_biomass (IGCC)",2090,0.000426007,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2090,3.15563,"SSP2_26","EJ"
"elec_coal (conv pul)",2090,0.000849657,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2090,2.32579,"SSP2_26","EJ"
"elec_coal (IGCC)",2090,0.000636749,"SSP2_26","EJ"
"elec_CSP",2090,0.128037,"SSP2_26","EJ"
"elec_CSP_storage",2090,1.44611,"SSP2_26","EJ"
"elec_gas (CC CCS)",2090,4.29554,"SSP2_26","EJ"
"elec_gas (CC)",2090,0.0393934,"SSP2_26","EJ"
"elec_gas (steam/CT)",2090,0.000119673,"SSP2_26","EJ"
"elec_Gen_II_LWR",2090,0,"SSP2_26","EJ"
"elec_Gen_III",2090,12.8399,"SSP2_26","EJ"
"elec_geothermal",2090,0.782675,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2090,0.28353,"SSP2_26","EJ"
"elec_refined liquids (CC)",2090,0.000504639,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2090,2.29299e-05,"SSP2_26","EJ"
"global solar resource",2090,0.24788973,"SSP2_26","EJ"
"onshore wind resource",2090,7.75197909,"SSP2_26","EJ"
"water_td_elec_C",2090,4.92178120961,"SSP2_26","EJ"
"water_td_elec_W",2090,0.00138120961,"SSP2_26","EJ"
"backup_electricity",2095,0.0022259110753,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2095,4.88045,"SSP2_26","EJ"
"elec_biomass (conv)",2095,2.00789e-05,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2095,1.68229,"SSP2_26","EJ"
"elec_biomass (IGCC)",2095,7.10437e-05,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2095,3.2857,"SSP2_26","EJ"
"elec_coal (conv pul)",2095,0.000173844,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2095,2.48105,"SSP2_26","EJ"
"elec_coal (IGCC)",2095,0.000155604,"SSP2_26","EJ"
"elec_CSP",2095,0.1371,"SSP2_26","EJ"
"elec_CSP_storage",2095,1.5528,"SSP2_26","EJ"
"elec_gas (CC CCS)",2095,4.61171,"SSP2_26","EJ"
"elec_gas (CC)",2095,0.0109096,"SSP2_26","EJ"
"elec_gas (steam/CT)",2095,3.29469e-05,"SSP2_26","EJ"
"elec_Gen_II_LWR",2095,0,"SSP2_26","EJ"
"elec_Gen_III",2095,13.5414,"SSP2_26","EJ"
"elec_geothermal",2095,0.782727,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2095,0.184366,"SSP2_26","EJ"
"elec_refined liquids (CC)",2095,0.000132601,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2095,5.87397e-06,"SSP2_26","EJ"
"global solar resource",2095,0.29671352,"SSP2_26","EJ"
"onshore wind resource",2095,8.23412716,"SSP2_26","EJ"
"water_td_elec_C",2095,4.94268552911,"SSP2_26","EJ"
"water_td_elec_W",2095,0.00165552911,"SSP2_26","EJ"
"backup_electricity",2100,0.0043316078629,"SSP2_26","EJ"
"elec_biomass (conv CCS)",2100,4.99504,"SSP2_26","EJ"
"elec_biomass (conv)",2100,3.0481e-06,"SSP2_26","EJ"
"elec_biomass (IGCC CCS)",2100,1.83306,"SSP2_26","EJ"
"elec_biomass (IGCC)",2100,1.16161e-05,"SSP2_26","EJ"
"elec_coal (conv pul CCS)",2100,3.20544,"SSP2_26","EJ"
"elec_coal (conv pul)",2100,3.02531e-05,"SSP2_26","EJ"
"elec_coal (IGCC CCS)",2100,2.5099,"SSP2_26","EJ"
"elec_coal (IGCC)",2100,3.03903e-05,"SSP2_26","EJ"
"elec_CSP",2100,0.151844,"SSP2_26","EJ"
"elec_CSP_storage",2100,1.71193,"SSP2_26","EJ"
"elec_gas (CC CCS)",2100,4.76627,"SSP2_26","EJ"
"elec_gas (CC)",2100,0.00227642,"SSP2_26","EJ"
"elec_gas (steam/CT)",2100,6.98546e-06,"SSP2_26","EJ"
"elec_Gen_II_LWR",2100,0,"SSP2_26","EJ"
"elec_Gen_III",2100,14.0019,"SSP2_26","EJ"
"elec_geothermal",2100,0.782762,"SSP2_26","EJ"
"elec_refined liquids (CC CCS)",2100,0.0982673,"SSP2_26","EJ"
"elec_refined liquids (CC)",2100,3.07765e-05,"SSP2_26","EJ"
"elec_refined liquids (steam/CT)",2100,1.25958e-06,"SSP2_26","EJ"
"global solar resource",2100,0.3241723,"SSP2_26","EJ"
"onshore wind resource",2100,8.88663773,"SSP2_26","EJ"
"water_td_elec_C",2100,4.94284916861,"SSP2_26","EJ"
"water_td_elec_W",2100,0.00181916861,"SSP2_26","EJ"
"elec_biomass (conv)",1990,0.0791349,"SSP3","EJ"
"elec_biomass (IGCC)",1990,0,"SSP3","EJ"
"elec_coal (conv pul)",1990,6.02909,"SSP3","EJ"
"elec_coal (IGCC)",1990,0,"SSP3","EJ"
"elec_CSP",1990,0.0023869,"SSP3","EJ"
"elec_CSP_storage",1990,0,"SSP3","EJ"
"elec_gas (CC)",1990,0.5903,"SSP3","EJ"
"elec_gas (steam/CT)",1990,0.435995,"SSP3","EJ"
"elec_Gen_II_LWR",1990,2.20139,"SSP3","EJ"
"elec_Gen_III",1990,0,"SSP3","EJ"
"elec_geothermal",1990,0.0576456,"SSP3","EJ"
"elec_refined liquids (CC)",1990,0,"SSP3","EJ"
"elec_refined liquids (steam/CT)",1990,0.450767,"SSP3","EJ"
"global solar resource",1990,1.08004e-05,"SSP3","EJ"
"onshore wind resource",1990,0.0110381,"SSP3","EJ"
"water_td_elec_C",1990,4.643580060003,"SSP3","EJ"
"water_td_elec_W",1990,6.0003e-08,"SSP3","EJ"
"elec_biomass (conv)",2005,0.110634,"SSP3","EJ"
"elec_biomass (IGCC)",2005,0,"SSP3","EJ"
"elec_coal (conv pul)",2005,7.68047,"SSP3","EJ"
"elec_coal (IGCC)",2005,0,"SSP3","EJ"
"elec_CSP",2005,0.00214559,"SSP3","EJ"
"elec_CSP_storage",2005,0,"SSP3","EJ"
"elec_gas (CC)",2005,1.90249,"SSP3","EJ"
"elec_gas (steam/CT)",2005,0.666933,"SSP3","EJ"
"elec_Gen_II_LWR",2005,2.91859,"SSP3","EJ"
"elec_Gen_III",2005,0,"SSP3","EJ"
"elec_geothermal",2005,0.0604004,"SSP3","EJ"
"elec_refined liquids (CC)",2005,0,"SSP3","EJ"
"elec_refined liquids (steam/CT)",2005,0.454965,"SSP3","EJ"
"global solar resource",2005,0.00188639,"SSP3","EJ"
"onshore wind resource",2005,0.0643712,"SSP3","EJ"
"water_td_elec_C",2005,4.63630048,"SSP3","EJ"
"water_td_elec_W",2005,1.048e-05,"SSP3","EJ"
"elec_biomass (conv)",2010,0.115436,"SSP3","EJ"
"elec_biomass (IGCC)",2010,0,"SSP3","EJ"
"elec_coal (conv pul)",2010,7.10527,"SSP3","EJ"
"elec_coal (IGCC)",2010,0,"SSP3","EJ"
"elec_CSP",2010,0.00316435,"SSP3","EJ"
"elec_CSP_storage",2010,0,"SSP3","EJ"
"elec_gas (CC)",2010,1.84213,"SSP3","EJ"
"elec_gas (steam/CT)",2010,1.54243,"SSP3","EJ"
"elec_Gen_II_LWR",2010,3.0201,"SSP3","EJ"
"elec_Gen_III",2010,0,"SSP3","EJ"
"elec_geothermal",2010,0.0632762,"SSP3","EJ"
"elec_refined liquids (CC)",2010,0,"SSP3","EJ"
"elec_refined liquids (steam/CT)",2010,0.144545,"SSP3","EJ"
"global solar resource",2010,0.0109978,"SSP3","EJ"
"onshore wind resource",2010,0.342527,"SSP3","EJ"
"water_td_elec_C",2010,4.4640410995,"SSP3","EJ"
"water_td_elec_W",2010,6.10995e-05,"SSP3","EJ"
"elec_biomass (conv)",2015,0.0635516,"SSP3","EJ"
"elec_biomass (IGCC)",2015,0,"SSP3","EJ"
"elec_coal (conv pul)",2015,8.21212,"SSP3","EJ"
"elec_coal (IGCC)",2015,0,"SSP3","EJ"
"elec_CSP",2015,0.00343707,"SSP3","EJ"
"elec_CSP_storage",2015,0,"SSP3","EJ"
"elec_gas (CC)",2015,2.76081,"SSP3","EJ"
"elec_gas (steam/CT)",2015,1.22626,"SSP3","EJ"
"elec_Gen_II_LWR",2015,2.791,"SSP3","EJ"
"elec_Gen_III",2015,0.407276,"SSP3","EJ"
"elec_geothermal",2015,0.113717,"SSP3","EJ"
"elec_refined liquids (CC)",2015,0,"SSP3","EJ"
"elec_refined liquids (steam/CT)",2015,0.0832233,"SSP3","EJ"
"global solar resource",2015,0.021167401,"SSP3","EJ"
"onshore wind resource",2015,0.445861933,"SSP3","EJ"
"water_td_elec_C",2015,4.505627559155,"SSP3","EJ"
"water_td_elec_W",2015,0.000117559155,"SSP3","EJ"
"elec_biomass (conv)",2020,0.0674474,"SSP3","EJ"
"elec_biomass (IGCC)",2020,0,"SSP3","EJ"
"elec_coal (conv pul)",2020,8.82581,"SSP3","EJ"
"elec_coal (IGCC)",2020,0,"SSP3","EJ"
"elec_CSP",2020,0.00370862,"SSP3","EJ"
"elec_CSP_storage",2020,0,"SSP3","EJ"
"elec_gas (CC)",2020,3.24653,"SSP3","EJ"
