"Units","scenario","region","sector","mode","technology","input","year","value"
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2050,1.0082328
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2055,0.9448343
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2060,0.8935855
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2065,0.8483793
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2070,0.8032391
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2075,0.7559035
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2080,0.7027477
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2085,0.6431251
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2090,0.5788667
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2095,0.5010705
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2100,0.4172152
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2015,0.027373
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2020,0.0678498
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2025,0.1307927
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2030,0.19007806
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2035,0.246074
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2040,0.28001324
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2045,0.3101265
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2050,0.3335683
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2055,0.3569515
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2060,0.3803542
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2065,0.4015119
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2070,0.4193574
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2075,0.4314882
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2080,0.4336815
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2085,0.4240368
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2090,0.4017157
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2095,0.3757864
"EJ","SSP1_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2100,0.3512588
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2015,0.00124839
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2020,0.011516691
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2025,0.029041813
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2030,0.049635577
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2035,0.074073191
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2040,0.09695646
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2045,0.12379078
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2050,0.15414391
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2055,0.18106076
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2060,0.20551723
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2065,0.22799467
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2070,0.249439
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2075,0.2707601
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2080,0.2923327
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2085,0.3142836
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2090,0.3363096
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2095,0.3578003
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2100,0.3690042
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2020,0.00262256
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2025,0.00845065
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2030,0.01593749
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2035,0.024967096
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2040,0.033393732
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2045,0.04282558
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2050,0.052771
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2055,0.06353894
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2060,0.07529201
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2065,0.08783514
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2070,0.10107004
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2075,0.1145749
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2080,0.12809853
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2085,0.14160613
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2090,0.15493316
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2095,0.16745944
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2100,0.17771495
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1975,0.00609142
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1990,0.00710739
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2005,0.00953982
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2010,0.00902409
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2015,0.22580857
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2020,0.62425492
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2025,1.01568665
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2030,1.27224873
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2035,1.4325091
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2040,1.4324365
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2045,1.3904531
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2050,1.3350729
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2055,1.292278
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2060,1.2609048
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2065,1.2380774
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2070,1.2175681
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2075,1.1946444
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2080,1.166535
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2085,1.132045
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2090,1.0904926
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2095,1.0459959
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2100,1.0087237
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1975,2.62916
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1990,3.06767
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2005,4.11754
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2010,3.89493
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2015,3.765456
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2020,3.37111
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2025,2.825939
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2030,2.380218
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2035,1.980041
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2040,1.861623
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2045,1.767924
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2050,1.678173
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2055,1.616332
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2060,1.5738719
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2065,1.5416301
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2070,1.5102313
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2075,1.4761367
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2080,1.4363359
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2085,1.3893
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2090,1.3353508
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2095,1.2787976
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2100,1.2324855
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2015,0.043254
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2020,0.113866
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2025,0.2226959
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2030,0.3298488
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2035,0.43453654
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2040,0.5046729
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2045,0.5692604
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2050,0.6227754
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2055,0.6743316
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2060,0.7249307
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2065,0.7722564
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2070,0.8153334
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2075,0.8529315
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2080,0.8846372
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2085,0.9127993
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2090,0.9398803
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2095,0.9621976
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2100,0.9917967
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2015,0.000269335
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2020,0.003140691
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2025,0.00818894
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2030,0.0143529651
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2035,0.0219539907
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2040,0.029369906
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2045,0.0383013
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2050,0.04870962
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2055,0.05816228
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2060,0.0671274
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2065,0.07562385
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2070,0.08412487
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2075,0.09281208
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2080,0.10199068
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2085,0.11171711
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2090,0.12194736
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2095,0.13246665
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2100,0.13846026
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2020,0.00212913
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2025,0.00686642
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2030,0.01293443
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2035,0.020244713
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2040,0.02701102
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2045,0.034436663
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2050,0.04213979
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2055,0.05025373
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2060,0.05901647
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2065,0.06824182
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2070,0.07778468
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2075,0.08751795
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2080,0.09719357
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2085,0.10669087
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2090,0.11602266
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2095,0.12491912
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2100,0.13237998
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2015,0.0858135
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2020,0.2519711
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2025,0.4158654
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2030,0.523338
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2035,0.5905611
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2040,0.5911049
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2045,0.5736146
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2050,0.5509669
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2055,0.5333937
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2060,0.5199221
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2065,0.5097478
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2070,0.5003123
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2075,0.4900494
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2080,0.4780418
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2085,0.4640198
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2090,0.4480445
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2095,0.4316972
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2100,0.4180006
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1975,1.04176
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1990,1.21552
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2005,1.63151
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2010,1.5433
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2015,1.489635
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2020,1.332156
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2025,1.118235
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2030,0.9459576
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2035,0.7927871
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2040,0.7494293
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2045,0.7144856
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2050,0.6794351
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2055,0.6542719
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2060,0.6361464
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2065,0.6221801
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2070,0.6088019
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2075,0.5946955
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2080,0.5787588
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2085,0.5605455
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2090,0.5400011
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2095,0.5190513
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2100,0.5018818
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2015,0.0137656
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2020,0.0363618
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2025,0.07168082
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2030,0.10701279
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2035,0.14215718
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2040,0.16613886
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2045,0.18846904
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2050,0.2071397
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2055,0.2249443
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2060,0.242263
"EJ","SSP2","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2065,0.2585223
